,filename,width,height,class,xmin,ymin,xmax,ymax
2277,v01_7eleven_354643414_1396130354_180.png,640,640,7_eleven,355,186,639,304
2521,v01_7eleven_35362162_139478731_180.png,640,640,7_eleven,511,283,638,319
2522,v01_7eleven_35362162_139478731_180.png,640,640,7_eleven,416,304,429,323
2453,v01_7eleven_35382168_13995444730000003_180.png,640,640,7_eleven,253,302,397,319
1505,family mart_35.60412000000001_139.7034052_240.png,640,640,family_mart,1,209,384,326
1506,family mart_35.60412000000001_139.7034052_240.png,640,640,family_mart,189,269,261,302
1507,family mart_35.60412000000001_139.7034052_240.png,640,640,family_mart,396,224,423,252
408,family mart_35.6509055_139.5441006_180.png,640,640,family_mart,2,257,307,315
2210,v01_7eleven_354145964_139500135_120.png,640,640,7_eleven,331,273,345,291
884,7-eleven_35.5892728_139.6785631_60.png,640,640,7_eleven,70,253,242,306
885,7-eleven_35.5892728_139.6785631_60.png,640,640,7_eleven,1,221,38,293
731,family mart_35.4376399_139.6426039_120.png,640,640,family_mart,276,91,639,298
732,family mart_35.4376399_139.6426039_120.png,640,640,family_mart,377,147,618,269
733,family mart_35.4376399_139.6426039_120.png,640,640,family_mart,405,311,448,467
338,family mart_35.5342652_139.5462886_120.png,640,640,family_mart,1,240,189,300
339,family mart_35.5342652_139.5462886_120.png,640,640,family_mart,6,252,109,286
340,family mart_35.5342652_139.5462886_120.png,640,640,family_mart,250,198,301,295
341,family mart_35.5342652_139.5462886_120.png,640,640,family_mart,28,306,47,370
2179,v01_7eleven_35393708000000004_139923274_240.png,640,640,7_eleven,393,295,615,325
2180,v01_7eleven_35393708000000004_139923274_240.png,640,640,7_eleven,509,301,527,319
2369,v01_7eleven_35397316_140135074_300.png,640,640,7_eleven,256,313,269,331
2370,v01_7eleven_35397316_140135074_300.png,640,640,7_eleven,454,299,638,327
2381,v01_7eleven_3531918889999999_1395537608_240.png,640,640,7_eleven,229,329,247,348
2382,v01_7eleven_3531918889999999_1395537608_240.png,640,640,7_eleven,461,308,475,335
2383,v01_7eleven_3531918889999999_1395537608_240.png,640,640,7_eleven,417,285,432,304
2384,v01_7eleven_3531918889999999_1395537608_240.png,640,640,7_eleven,476,260,638,308
2244,v01_7eleven_354096152_1400443573_60.png,640,640,7_eleven,319,240,340,267
2245,v01_7eleven_354096152_1400443573_60.png,640,640,7_eleven,463,319,621,335
2018,7-eleven_35.669744_139.733325_60.png,640,640,7_eleven,504,277,639,319
2019,7-eleven_35.669744_139.733325_60.png,640,640,7_eleven,460,279,478,310
736,family mart_35.5536218_139.6461361_60.png,640,640,family_mart,284,301,406,336
737,family mart_35.5536218_139.6461361_60.png,640,640,family_mart,359,288,378,314
398,family mart_35.6888652_139.8344514_240.png,640,640,family_mart,170,176,506,283
399,family mart_35.6888652_139.8344514_240.png,640,640,family_mart,416,49,503,155
694,family mart_35.6627646_139.7829019_180.png,640,640,family_mart,126,284,273,317
2274,v01_7eleven_353852987_1400314062_60.png,640,640,7_eleven,261,106,298,160
563,7-eleven_35.562401_139.661943_300.png,640,640,7_eleven,97,180,397,302
1391,7-eleven_35.6486585_139.5552143_0.png,640,640,7_eleven,291,191,638,302
1418,family mart_35.566553799999994_139.74275169999999_60.png,640,640,family_mart,514,230,639,319
1263,family mart_35.5371152_139.6742102_180.png,640,640,family_mart,435,279,639,324
1264,family mart_35.5371152_139.6742102_180.png,640,640,family_mart,412,286,429,312
2407,v01_7eleven_355424419_13944849430000002_240.png,640,640,7_eleven,38,185,215,315
2229,v01_7eleven_35508358_13959095200000002_180.png,640,640,7_eleven,142,304,354,322
2230,v01_7eleven_35508358_13959095200000002_180.png,640,640,7_eleven,186,305,200,321
85,family mart_35.448688_139.993603_180.png,640,640,family_mart,70,300,264,321
348,7-eleven_35.6362321_139.5885993_180.png,640,640,7_eleven,275,204,611,322
349,7-eleven_35.6362321_139.5885993_180.png,640,640,7_eleven,575,383,603,419
1204,family mart_35.6905702_139.62530780000003_120.png,640,640,family_mart,406,274,527,319
1205,family mart_35.6905702_139.62530780000003_120.png,640,640,family_mart,445,287,501,309
1209,family mart_35.682329700000004_139.7047566_60.png,640,640,family_mart,306,295,397,324
1364,family mart_35.43935760000001_139.5230195_60.png,640,640,family_mart,2,296,180,324
1479,family mart_35.560970899999994_139.671253_120.png,640,640,family_mart,1,207,228,305
2333,v01_7eleven_35321599_13946448700000002_240.png,640,640,7_eleven,1,256,74,298
2309,v01_7eleven_35294152000000004_139855649_180.png,640,640,7_eleven,300,305,390,327
2625,v01_7eleven_35296799799999995_13957730980000002_180.png,640,640,7_eleven,452,88,526,208
2626,v01_7eleven_35296799799999995_13957730980000002_180.png,640,640,7_eleven,1,212,315,283
2481,v01_7eleven_35256259_13915697_300.png,640,640,7_eleven,369,232,462,318
1354,family mart_35.7061449_139.64765369999998_300.png,640,640,family_mart,1,174,223,315
1355,family mart_35.7061449_139.64765369999998_300.png,640,640,family_mart,144,103,205,169
188,family mart_35.646634999999996_139.6712868_240.png,640,640,family_mart,432,134,494,186
189,family mart_35.646634999999996_139.6712868_240.png,640,640,family_mart,495,193,639,312
2657,v01_7eleven_35545953999999995_1402131631_120.png,640,640,7_eleven,477,300,541,323
866,7-eleven_35.5971326_139.6682232_240.png,640,640,7_eleven,1,231,231,321
2554,v01_7eleven_354750479_1396353464_120.png,640,640,7_eleven,1,265,121,311
1214,7-eleven_35.6698648_139.772676_240.png,640,640,7_eleven,1,143,363,286
1215,7-eleven_35.6698648_139.772676_240.png,640,640,7_eleven,363,242,380,266
2212,v01_7eleven_353158277_13927787969999997_120.png,640,640,7_eleven,1,297,112,328
288,7-eleven_35.7040431_139.6634282_0.png,640,640,7_eleven,1,227,513,283
1556,7-eleven_35.562401_139.661943_240.png,640,640,7_eleven,350,152,639,286
2032,family mart_35.6452953_139.66950459999998_300.png,640,640,family_mart,1,162,142,266
2033,family mart_35.6452953_139.66950459999998_300.png,640,640,family_mart,12,345,124,431
1508,7-eleven_35.5984294_139.7037888_60.png,640,640,7_eleven,490,233,639,298
2450,v01_7eleven_355121883_1396417773_300.png,640,640,7_eleven,443,302,638,333
2568,v01_7eleven_35397316_140135074_60.png,640,640,7_eleven,2,296,62,319
1197,family mart_35.6465198_139.9203795_120.png,640,640,family_mart,369,298,432,338
1198,family mart_35.6465198_139.9203795_120.png,640,640,family_mart,463,292,538,337
1199,family mart_35.6465198_139.9203795_120.png,640,640,family_mart,582,292,640,336
2365,v01_7eleven_353934315_1393026874_240.png,640,640,7_eleven,455,294,640,319
1639,family mart_35.626726500000004_139.7351247_180.png,640,640,family_mart,151,207,599,289
872,family mart_35.5535995_139.5401233_240.png,640,640,family_mart,1,242,483,295
873,family mart_35.5535995_139.5401233_240.png,640,640,family_mart,70,308,86,380
874,family mart_35.5535995_139.5401233_240.png,640,640,family_mart,6,252,102,283
2428,v01_7eleven_352952823_1400779593_60.png,640,640,7_eleven,1,60,47,139
2429,v01_7eleven_352952823_1400779593_60.png,640,640,7_eleven,186,309,403,329
2430,v01_7eleven_352952823_1400779593_60.png,640,640,7_eleven,327,307,346,329
2364,v01_7eleven_35250438_139160754_180.png,640,640,7_eleven,240,342,257,360
429,family mart_35.5236264_139.7129548_0.png,640,640,family_mart,236,277,418,310
1827,7-eleven_35.5699778_139.5533055_240.png,640,640,7_eleven,1,218,109,288
1828,7-eleven_35.5699778_139.5533055_240.png,640,640,7_eleven,21,106,96,191
2499,v01_7eleven_3533635470000001_1396132121_240.png,640,640,7_eleven,265,315,293,360
2500,v01_7eleven_3533635470000001_1396132121_240.png,640,640,7_eleven,418,263,453,299
2501,v01_7eleven_3533635470000001_1396132121_240.png,640,640,7_eleven,486,276,608,313
967,family mart_35.6110342_139.71142319999998_180.png,640,640,family_mart,2,188,187,302
968,family mart_35.6110342_139.71142319999998_180.png,640,640,family_mart,199,90,246,152
2624,v01_7eleven_35505098600000004_1396898614_120.png,640,640,7_eleven,416,240,638,307
1534,family mart_35.5793743_139.6445319_0.png,640,640,family_mart,180,272,213,310
568,family mart_35.5236264_139.7129548_60.png,640,640,family_mart,2,225,205,303
1300,7-eleven_35.5892728_139.6785631_300.png,640,640,7_eleven,590,219,639,303
2567,v01_7eleven_35508358_13959095200000002_240.png,640,640,7_eleven,2,258,104,302
1382,family mart_35.583248700000006_139.6731501_60.png,640,640,family_mart,1,259,168,329
1383,family mart_35.583248700000006_139.6731501_60.png,640,640,family_mart,64,120,113,174
1119,family mart_35.6219134_139.7402596_300.png,640,640,family_mart,500,231,639,317
2367,v01_7eleven_35508592_1397088698_300.png,640,640,7_eleven,411,296,488,316
2169,v01_7eleven_35430217999999996_139661769_240.png,640,640,7_eleven,2,229,75,296
2448,v01_7eleven_35281541100000005_13966636269999998_60.png,640,640,7_eleven,342,319,366,352
2334,v01_7eleven_35296799799999995_13957730980000002_60.png,640,640,7_eleven,482,208,638,315
1707,family mart_35.4634813_139.617692_240.png,640,640,family_mart,204,192,246,255
2510,v01_7eleven_35569199_139371824_0.png,640,640,7_eleven,2,176,191,277
2358,v01_7eleven_354145964_139500135_180.png,640,640,7_eleven,49,238,81,266
2359,v01_7eleven_354145964_139500135_180.png,640,640,7_eleven,97,326,109,344
1122,family mart_35.644236299999996_139.66851830000002_0.png,640,640,family_mart,166,182,637,269
2165,v01_7eleven_355101339_14010322340000002_120.png,640,640,7_eleven,498,288,607,312
2446,v01_7eleven_35395755_139536321_0.png,640,640,7_eleven,107,271,271,313
2447,v01_7eleven_35395755_139536321_0.png,640,640,7_eleven,1,280,34,332
855,family mart_35.6700722_139.8619539_240.png,640,640,family_mart,1,269,119,320
856,family mart_35.6700722_139.8619539_240.png,640,640,family_mart,161,249,199,290
2311,v01_7eleven_35508592_1397088698_60.png,640,640,7_eleven,177,166,210,204
359,7-eleven_35.6783061_139.6926159_300.png,640,640,7_eleven,181,216,523,304
360,7-eleven_35.6783061_139.6926159_300.png,640,640,7_eleven,202,346,221,381
2536,v01_7eleven_35280251_139854538_240.png,640,640,7_eleven,1,278,198,308
678,7-eleven_35.669744_139.733325_120.png,640,640,7_eleven,269,295,524,324
679,7-eleven_35.669744_139.733325_120.png,640,640,7_eleven,241,288,259,316
2479,v01_7eleven_352538834_1390508816_0.png,640,640,7_eleven,412,310,638,336
2480,v01_7eleven_352538834_1390508816_0.png,640,640,7_eleven,184,317,196,327
2408,v01_7eleven_352783143_1396754203_60.png,640,640,7_eleven,15,228,155,313
2607,v01_7eleven_3531918889999999_1395537608_300.png,640,640,7_eleven,240,320,253,343
2608,v01_7eleven_3531918889999999_1395537608_300.png,640,640,7_eleven,206,292,218,310
2609,v01_7eleven_3531918889999999_1395537608_300.png,640,640,7_eleven,252,298,383,317
969,7-eleven_35.63171700000001_139.710954_300.png,640,640,7_eleven,48,267,379,331
970,7-eleven_35.63171700000001_139.710954_300.png,640,640,7_eleven,92,345,120,372
68,family mart_35.5236264_139.7129548_120.png,640,640,family_mart,395,276,414,336
69,family mart_35.5236264_139.7129548_120.png,640,640,family_mart,528,334,562,351
2193,v01_7eleven_352618202_1396538584_60.png,640,640,7_eleven,321,314,429,338
1463,7-eleven_35.621568_139.749128_300.png,640,640,7_eleven,278,260,639,321
1356,family mart_35.6069933_139.6227254_240.png,640,640,family_mart,1,232,240,294
1357,family mart_35.6069933_139.6227254_240.png,640,640,family_mart,47,254,146,284
559,family mart_35.606919_139.6680649_300.png,640,640,family_mart,1,228,278,312
560,family mart_35.606919_139.6680649_300.png,640,640,family_mart,25,246,180,290
2655,v01_7eleven_353188526_13939835369999997_0.png,640,640,7_eleven,44,221,83,271
2656,v01_7eleven_353188526_13939835369999997_0.png,640,640,7_eleven,236,321,352,332
389,family mart_35.6736459_139.6701145_120.png,640,640,family_mart,248,286,366,326
390,family mart_35.6736459_139.6701145_120.png,640,640,family_mart,275,303,311,321
2388,v01_7eleven_3533635470000001_1396132121_0.png,640,640,7_eleven,186,219,215,252
122,family mart_35.733630700000006_139.85049469999998_240.png,640,640,family_mart,413,250,639,327
1051,7-eleven_35.6407256_139.5984505_120.png,640,640,7_eleven,433,181,639,285
1124,7-eleven_35.6001798_139.728112_240.png,640,640,7_eleven,120,250,277,324
1125,7-eleven_35.6001798_139.728112_240.png,640,640,7_eleven,113,176,140,207
1664,7-eleven_35.665955_139.692069_120.png,640,640,7_eleven,457,216,634,331
1665,7-eleven_35.665955_139.692069_120.png,640,640,7_eleven,442,244,468,276
251,family mart_35.6029119_139.6650629_180.png,640,640,family_mart,527,334,575,355
2449,v01_7eleven_35501552399999994_13969649330000001_0.png,640,640,7_eleven,446,290,639,325
1703,family mart_35.476745_139.6045613_300.png,640,640,family_mart,313,209,335,238
1704,family mart_35.476745_139.6045613_300.png,640,640,family_mart,458,273,639,317
1492,family mart_35.703112899999994_139.6483043_0.png,640,640,family_mart,212,242,332,306
1493,family mart_35.703112899999994_139.6483043_0.png,640,640,family_mart,254,349,278,392
1494,family mart_35.703112899999994_139.6483043_0.png,640,640,family_mart,285,278,318,306
2566,v01_7eleven_35401551_139520392_240.png,640,640,7_eleven,1,102,63,168
2275,v01_7eleven_3532243_13938894_120.png,640,640,7_eleven,336,263,638,324
2276,v01_7eleven_3532243_13938894_120.png,640,640,7_eleven,294,320,307,340
380,7-eleven_35.544981_139.4465588_0.png,640,640,7_eleven,1,221,278,316
381,7-eleven_35.544981_139.4465588_0.png,640,640,7_eleven,76,332,102,369
382,7-eleven_35.544981_139.4465588_0.png,640,640,7_eleven,118,331,144,364
2504,v01_7eleven_35382168_13995444730000003_120.png,640,640,7_eleven,477,281,637,318
499,7-eleven_35.5892728_139.6785631_0.png,640,640,7_eleven,339,246,451,317
500,7-eleven_35.5892728_139.6785631_0.png,640,640,7_eleven,307,276,330,312
266,family mart_35.615511100000006_139.71582130000002_120.png,640,640,family_mart,1,246,196,332
1387,family mart_35.70059129999999_139.5465163_240.png,640,640,family_mart,108,250,513,310
1388,family mart_35.70059129999999_139.5465163_240.png,640,640,family_mart,398,274,452,302
1389,family mart_35.70059129999999_139.5465163_240.png,640,640,family_mart,67,227,99,259
869,family mart_35.536285799999995_139.56145980000002_120.png,640,640,family_mart,106,264,234,314
2030,family mart_35.56237309999999_139.7134486_0.png,640,640,family_mart,396,286,608,322
2031,family mart_35.56237309999999_139.7134486_0.png,640,640,family_mart,461,298,535,319
2238,v01_7eleven_35317608_139485411_120.png,640,640,7_eleven,391,297,449,325
1588,family mart_35.6658671_139.63957380000002_0.png,640,640,family_mart,2,171,399,300
1589,family mart_35.6658671_139.63957380000002_0.png,640,640,family_mart,260,246,364,290
1590,family mart_35.6658671_139.63957380000002_0.png,640,640,family_mart,399,54,430,193
1379,family mart_35.6908435_139.6673024_0.png,640,640,family_mart,224,282,483,315
1380,family mart_35.6908435_139.6673024_0.png,640,640,family_mart,492,347,518,383
2248,v01_7eleven_35292935899999996_1395800419_240.png,640,640,7_eleven,235,210,640,348
2318,v01_7eleven_35447268_139377476_0.png,640,640,7_eleven,466,320,480,340
793,family mart_35.5427854_139.64076200000002_120.png,640,640,family_mart,511,191,543,231
794,family mart_35.5427854_139.64076200000002_120.png,640,640,family_mart,39,295,103,333
942,family mart_35.688363200000005_139.70295869999998_180.png,640,640,family_mart,318,2,637,295
943,family mart_35.688363200000005_139.70295869999998_180.png,640,640,family_mart,334,122,494,279
944,family mart_35.688363200000005_139.70295869999998_180.png,640,640,family_mart,469,350,514,429
426,family mart_35.56090220000001_139.5940929_0.png,640,640,family_mart,158,294,335,321
427,family mart_35.56090220000001_139.5940929_0.png,640,640,family_mart,186,302,219,317
235,family mart_35.6066085_139.7089244_300.png,640,640,family_mart,1,90,85,166
2110,7-eleven_35.6656986_139.6573421_300.png,640,640,7_eleven,121,175,638,315
2111,7-eleven_35.6656986_139.6573421_300.png,640,640,7_eleven,1,282,58,341
2112,7-eleven_35.6656986_139.6573421_300.png,640,640,7_eleven,490,333,519,372
2113,7-eleven_35.6656986_139.6573421_300.png,640,640,7_eleven,558,334,596,370
2346,v01_7eleven_353561575_1400550235_120.png,640,640,7_eleven,373,312,388,333
2000,family mart_35.6949378_139.8727344_0.png,640,640,family_mart,242,195,637,320
2516,v01_7eleven_354406609_13963292880000003_180.png,640,640,7_eleven,515,286,639,319
240,family mart_35.65367579999999_139.54615259999997_180.png,640,640,family_mart,164,174,632,286
241,family mart_35.65367579999999_139.54615259999997_180.png,640,640,family_mart,97,1,208,148
242,family mart_35.65367579999999_139.54615259999997_180.png,640,640,family_mart,142,140,180,188
2339,v01_7eleven_353583839_1393218727_180.png,640,640,7_eleven,569,204,625,252
1164,family mart_35.6303479_139.52855119999998_240.png,640,640,family_mart,197,123,639,321
1165,family mart_35.6303479_139.52855119999998_240.png,640,640,family_mart,310,1,351,106
2166,v01_7eleven_352844653_1395907191_180.png,640,640,7_eleven,35,310,269,333
2167,v01_7eleven_352844653_1395907191_180.png,640,640,7_eleven,467,291,482,306
606,7-eleven_35.6609709_139.6727521_120.png,640,640,7_eleven,1,213,371,338
1841,7-eleven_35.6609709_139.6727521_0.png,640,640,7_eleven,389,203,640,333
2530,v01_7eleven_35401551_139520392_120.png,640,640,7_eleven,348,292,603,325
2531,v01_7eleven_35401551_139520392_120.png,640,640,7_eleven,577,82,636,184
2459,v01_7eleven_35498903999999996_139605694_60.png,640,640,7_eleven,444,293,638,328
2199,v01_7eleven_353325165_1394318511_300.png,640,640,7_eleven,319,298,356,318
1759,family mart_35.703112899999994_139.6483043_300.png,640,640,family_mart,423,239,640,286
1760,family mart_35.703112899999994_139.6483043_300.png,640,640,family_mart,530,253,613,283
1412,family mart_35.5733884_139.70585580000002_0.png,640,640,family_mart,289,300,410,327
1171,family mart_35.6200385_139.61386930000003_240.png,640,640,family_mart,2,296,249,328
607,family mart_35.56800339999999_139.6000113_240.png,640,640,family_mart,178,302,361,323
608,family mart_35.56800339999999_139.6000113_240.png,640,640,family_mart,575,181,639,262
609,family mart_35.56800339999999_139.6000113_240.png,640,640,family_mart,574,343,605,383
1544,family mart_35.4486702_139.9935436_120.png,640,640,family_mart,159,167,190,216
1545,family mart_35.4486702_139.9935436_120.png,640,640,family_mart,342,311,494,326
1491,7-eleven_35.6424015_139.6688566_240.png,640,640,7_eleven,1,200,287,300
2634,v01_7eleven_354042958_1393007996_60.png,640,640,7_eleven,336,85,372,142
2635,v01_7eleven_354042958_1393007996_60.png,640,640,7_eleven,1,190,352,308
2636,v01_7eleven_354042958_1393007996_60.png,640,640,7_eleven,155,235,189,277
334,family mart_35.683251500000004_139.62570480000002_240.png,640,640,family_mart,87,235,639,307
335,family mart_35.683251500000004_139.62570480000002_240.png,640,640,family_mart,251,270,340,296
336,family mart_35.683251500000004_139.62570480000002_240.png,640,640,family_mart,286,322,309,394
1490,7-eleven_35.6584114_140.0563446_180.png,640,640,7_eleven,24,265,324,327
2518,v01_7eleven_35507814_1394085145_240.png,640,640,7_eleven,240,274,332,306
936,family mart_35.47403970000001_139.62887690000002_300.png,640,640,family_mart,449,290,471,316
859,family mart_35.683251500000004_139.62570480000002_300.png,640,640,family_mart,2,179,399,329
1684,family mart_35.5501452_139.6460983_120.png,640,640,family_mart,33,292,166,316
2062,family mart_35.5582468_139.697559_0.png,640,640,family_mart,377,252,417,295
1776,family mart_35.600518900000004_139.59199750000002_240.png,640,640,family_mart,1,280,291,327
1777,family mart_35.600518900000004_139.59199750000002_240.png,640,640,family_mart,408,302,428,325
1893,7-eleven_35.6424015_139.6688566_180.png,640,640,7_eleven,264,232,524,305
1894,7-eleven_35.6424015_139.6688566_180.png,640,640,7_eleven,183,316,206,387
1873,family mart_35.439698_139.6414021_300.png,640,640,family_mart,154,269,432,312
1874,family mart_35.439698_139.6414021_300.png,640,640,family_mart,434,250,446,291
985,family mart_35.474854799999996_139.5937731_60.png,640,640,family_mart,292,316,441,333
145,family mart_35.6110342_139.71142319999998_60.png,640,640,family_mart,348,191,637,307
1144,family mart_35.5342652_139.5462886_60.png,640,640,family_mart,246,279,399,306
1145,family mart_35.5342652_139.5462886_60.png,640,640,family_mart,468,121,552,284
658,family mart_35.606877000000004_139.6789001_180.png,640,640,family_mart,354,251,378,286
659,family mart_35.606877000000004_139.6789001_180.png,640,640,family_mart,342,312,376,336
2170,v01_7eleven_353297695_14006119009999998_60.png,640,640,7_eleven,391,309,555,327
2171,v01_7eleven_353297695_14006119009999998_60.png,640,640,7_eleven,116,213,152,250
2542,v01_7eleven_35323019_13940095_120.png,640,640,7_eleven,258,284,461,317
2543,v01_7eleven_35323019_13940095_120.png,640,640,7_eleven,461,135,502,199
2374,v01_7eleven_35470193_140030881_120.png,640,640,7_eleven,492,1,564,121
2375,v01_7eleven_35470193_140030881_120.png,640,640,7_eleven,279,313,386,325
2254,v01_7eleven_3532340070000001_1394364318_240.png,640,640,7_eleven,446,167,482,206
2255,v01_7eleven_3532340070000001_1394364318_240.png,640,640,7_eleven,523,302,568,329
2637,v01_7eleven_3544037429999999_1396441926_180.png,640,640,7_eleven,1,210,365,315
286,7-eleven_35.649013_140.0428229_0.png,640,640,7_eleven,361,217,639,307
82,family mart_35.694654799999995_139.7371335_300.png,640,640,family_mart,1,165,218,294
83,family mart_35.694654799999995_139.7371335_300.png,640,640,family_mart,258,261,280,288
1132,family mart_35.6029119_139.6650629_0.png,640,640,family_mart,230,204,270,252
1133,family mart_35.6029119_139.6650629_0.png,640,640,family_mart,2,279,97,312
1134,family mart_35.6029119_139.6650629_0.png,640,640,family_mart,249,348,265,375
2633,v01_7eleven_353406232_13949250130000001_180.png,640,640,7_eleven,360,280,406,317
2183,v01_7eleven_354975359_1393149539_0.png,640,640,7_eleven,402,249,638,317
2184,v01_7eleven_354975359_1393149539_0.png,640,640,7_eleven,514,276,542,301
2185,v01_7eleven_354975359_1393149539_0.png,640,640,7_eleven,345,214,367,246
2347,v01_7eleven_353022328_1399873349_120.png,640,640,7_eleven,508,241,536,271
2348,v01_7eleven_353022328_1399873349_120.png,640,640,7_eleven,9,303,208,327
2349,v01_7eleven_353022328_1399873349_120.png,640,640,7_eleven,85,306,98,321
2651,v01_7eleven_354863418_1396373411_180.png,640,640,7_eleven,70,279,158,395
2652,v01_7eleven_354863418_1396373411_180.png,640,640,7_eleven,262,296,276,316
2653,v01_7eleven_354863418_1396373411_180.png,640,640,7_eleven,258,185,277,208
1240,family mart_35.519358399999994_140.07103830000003_180.png,640,640,family_mart,1,291,114,319
1241,family mart_35.519358399999994_140.07103830000003_180.png,640,640,family_mart,213,113,246,180
934,family mart_35.6949378_139.8727344_60.png,640,640,family_mart,2,226,489,312
935,family mart_35.6949378_139.8727344_60.png,640,640,family_mart,471,275,506,319
2404,v01_7eleven_354874681_140050434_240.png,640,640,7_eleven,155,281,175,301
2278,v01_7eleven_3531918889999999_1395537608_0.png,640,640,7_eleven,332,308,369,354
2279,v01_7eleven_3531918889999999_1395537608_0.png,640,640,7_eleven,1,268,157,316
2443,v01_7eleven_3543121970000001_13965794530000002_180.png,640,640,7_eleven,298,285,540,324
2444,v01_7eleven_3543121970000001_13965794530000002_180.png,640,640,7_eleven,442,291,462,314
2445,v01_7eleven_3543121970000001_13965794530000002_180.png,640,640,7_eleven,532,343,546,369
2417,v01_7eleven_354967403_139765669_0.png,640,640,7_eleven,198,263,402,313
506,family mart_35.6908435_139.6673024_60.png,640,640,family_mart,1,241,258,324
507,family mart_35.6908435_139.6673024_60.png,640,640,family_mart,166,288,228,316
508,family mart_35.6908435_139.6673024_60.png,640,640,family_mart,258,343,275,371
2559,v01_7eleven_35397316_140135074_240.png,640,640,7_eleven,480,300,498,323
2227,v01_7eleven_35322348_13985654_0.png,640,640,7_eleven,502,296,582,321
1669,family mart_35.5947906_139.7182547_0.png,640,640,family_mart,359,179,638,324
1670,family mart_35.5947906_139.7182547_0.png,640,640,family_mart,347,217,364,248
2511,v01_7eleven_355121883_1396417773_60.png,640,640,7_eleven,1,303,108,331
713,family mart_35.6452953_139.66950459999998_180.png,640,640,family_mart,411,152,639,298
714,family mart_35.6452953_139.66950459999998_180.png,640,640,family_mart,432,229,526,288
715,family mart_35.6452953_139.66950459999998_180.png,640,640,family_mart,463,318,489,410
1513,family mart_35.5469281_139.70733159999997_180.png,640,640,family_mart,2,278,208,324
1514,family mart_35.5469281_139.70733159999997_180.png,640,640,family_mart,131,302,164,316
1515,family mart_35.5469281_139.70733159999997_180.png,640,640,family_mart,299,269,320,293
2534,v01_7eleven_35392109000000005_13959921599999998_300.png,640,640,7_eleven,19,221,71,267
2535,v01_7eleven_35392109000000005_13959921599999998_300.png,640,640,7_eleven,341,309,471,336
1716,family mart_35.6115819_140.1197736_60.png,640,640,family_mart,1,258,175,297
2084,family mart_35.634732799999995_139.7133677_300.png,640,640,family_mart,410,224,637,295
1083,7-eleven_35.6342787_139.7131961_120.png,640,640,7_eleven,435,277,639,336
2658,v01_7eleven_352618202_1396538584_300.png,640,640,7_eleven,571,302,587,319
157,family mart_35.524648299999996_139.7510688_60.png,640,640,family_mart,89,233,108,260
2506,v01_7eleven_35504531899999996_1394072366_60.png,640,640,7_eleven,1,297,180,331
202,family mart_35.683251500000004_139.62570480000002_180.png,640,640,family_mart,347,177,639,316
203,family mart_35.683251500000004_139.62570480000002_180.png,640,640,family_mart,553,317,592,433
304,family mart_35.713392600000006_139.98850769999999_300.png,640,640,family_mart,430,162,638,301
305,family mart_35.713392600000006_139.98850769999999_300.png,640,640,family_mart,387,252,433,302
306,family mart_35.713392600000006_139.98850769999999_300.png,640,640,family_mart,516,317,552,421
1314,family mart_35.583248700000006_139.6731501_300.png,640,640,family_mart,439,260,639,322
1315,family mart_35.583248700000006_139.6731501_300.png,640,640,family_mart,464,285,562,312
1316,family mart_35.583248700000006_139.6731501_300.png,640,640,family_mart,490,327,505,370
2385,v01_7eleven_355431472_1394729135_180.png,640,640,7_eleven,36,304,357,326
2386,v01_7eleven_355431472_1394729135_180.png,640,640,7_eleven,198,304,213,323
2286,v01_7eleven_35401551_139520392_180.png,640,640,7_eleven,308,213,329,253
2287,v01_7eleven_35401551_139520392_180.png,640,640,7_eleven,91,295,312,329
2288,v01_7eleven_35401551_139520392_180.png,640,640,7_eleven,163,302,175,321
1439,family mart_35.52693729999999_139.7403746_240.png,640,640,family_mart,449,249,619,309
2541,v01_7eleven_353406232_13949250130000001_240.png,640,640,7_eleven,124,269,192,300
158,lawson_35.7350099_139.7097055_300.png,640,640,family_mart,1,257,147,302
2087,family mart_35.565228000000005_139.66236740000002_240.png,640,640,family_mart,1,279,97,315
2088,family mart_35.565228000000005_139.66236740000002_240.png,640,640,family_mart,216,279,253,328
1771,family mart_35.6961398_139.7513475_60.png,640,640,family_mart,372,269,594,303
1772,family mart_35.6961398_139.7513475_60.png,640,640,family_mart,611,224,640,264
602,family mart_35.6051455_139.5989729_300.png,640,640,family_mart,186,331,260,361
2613,v01_7eleven_354588697_1396072656_240.png,640,640,7_eleven,352,256,638,322
2614,v01_7eleven_354588697_1396072656_240.png,640,640,7_eleven,516,275,542,304
2202,v01_7eleven_352844653_1395907191_120.png,640,640,7_eleven,327,316,502,336
1815,family mart_35.576316999999996_139.73208219999998_0.png,640,640,family_mart,1,223,91,302
1816,family mart_35.576316999999996_139.73208219999998_0.png,640,640,family_mart,187,269,221,308
216,family mart_35.5377206_139.7505623_180.png,640,640,family_mart,380,245,469,314
2436,v01_7eleven_353098132_1398269602_60.png,640,640,7_eleven,358,323,373,342
2437,v01_7eleven_353098132_1398269602_60.png,640,640,7_eleven,308,310,344,323
727,family mart_35.693057_139.702425_120.png,640,640,family_mart,311,215,455,278
142,family mart_35.694386_139.7471753_0.png,640,640,family_mart,59,250,483,306
143,family mart_35.694386_139.7471753_0.png,640,640,family_mart,1,221,57,290
1885,family mart_35.5535995_139.5401233_180.png,640,640,family_mart,304,190,638,320
